hotel_name,location,points,visitors,picture,comment
锦江之星品尚宝鸡经二路火车站酒店,宝鸡,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/77672112.jpg?k=67fb658fd59826195b880678146f2500a97bceeb4fa9f721f8aaa75a50253a1d&o=,锦江之星品尚宝鸡经二路火车站酒店位于宝鸡市，设有内部餐厅。 所有客房均提供平板有线电视、水壶、带淋浴的私人浴室、拖鞋以及免费洗浴用品。 酒店设有24小时前台。
西安汇亚天幕酒店,"新城区, 西安",10,2条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/305784029.jpg?k=8a8a6048f016d3bf48b125aabb05cfef537e8c0fbf05a8e6ce078a9cccd0b480&o=,西安书院青旅汇亚天幕店距离4号线大西石地铁站约有8分钟步行路程，提供免费私人停车场旅舍提供覆盖各处的免费WiFi，距离钟楼地铁站约有15分钟的步行路程。 旅舍距离熙熙攘攘的东大街（Dongdajie）有5分钟的步行路程，距离西安火车站有10分钟的车程，距离著名的回民街有15分钟的步行路程，距离西安咸阳国际机场有1小时车程。...
西安大雁塔亚朵酒店,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/354851865.jpg?k=e5721ef370ca1b1e86e4c60c461d2cdf4aebc413cf83ab8315ea4db510c77279&o=,暂无介绍
7天连锁酒店西安大雁塔小寨东路店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/50651060.jpg?k=09d3327cefcee8906e2e153427e917ed7e8fbd5ce55785c9ce651159b224c2c0&o=,7天连锁酒店西安大雁塔小寨东路店仅接待中国大陆客人入住，提供免费WiFi。12岁以下的儿童可与家长共用床位。 酒店距离大雁塔有1.2公里，距离西安城墙有3.4公里，距离咸阳机场有31公里。 酒店所有房间均配有有线电视和私人浴室，带淋浴，提供吹风机和毛巾。
格林豪泰西安明城墙钟楼南门商务酒店,"莲湖区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/277227300.jpg?k=42c24da62bac3f8d5faa702c34d9f61e8a903958882cb87c177485beb3078887&o=,暂无介绍
7天优品·西安蓝田蓝新路店,西安,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/254505333.jpg?k=a7b918eac437ba7f193bc04adb3f1e0ef1ad6ff8a496b79e8eb0c0b44a3d964a&o=,7天优品·西安蓝田蓝新路店位于西安，距离秦始皇兵马俑博物馆有40公里，提供带空调和免费WiFi的客房。这家住宿距离西安城墙约有41公里，距离大明宫有42公里，距离钟楼有43公里。这家酒店距离大雁塔有46公里，距离西安半坡博物馆有31公里。 这家酒店的前台可提供信息，以帮助客人游览该地区。...
尚客优精选陕西延安甘泉县火车北站店,延安,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/229251383.jpg?k=8b1957a74e610c0e09caf92ae35fd6dffaab4fa46358065f54aaea1cda2df074&o=,暂无介绍
7天连锁酒店(西安火车站东广场店),"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/38173177.jpg?k=1ad5ecb171763555ecd1bbb56989a51087cb3d93d46740cd55532e6b3075f395&o=,7天连锁酒店（西安火车站东广场店）位于西安，提供覆盖各处的免费WiFi。 酒店距离回民街和西安城墙均有15分钟车程，距离西安火车站有5分钟的车程，距离西安北站有40分钟的车程，距离咸阳国际机场有45分钟的车程。 每间客房均提供有线电视、空调、带淋浴的私人浴室以及床单。 7天连锁酒店（西安火车站东广场店）提供24小时前台和行李寄存处。
7天连锁酒店西安凤城四路机场大巴站店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/50660370.jpg?k=77c442bdbbaf1fa6ee9e7d1a6b288435e0ae702168948756cd86b7b58e81d705&o=,7天连锁酒店西安凤城四路机场大巴站店仅接待中国大陆客人入住，提供舒适住宿，交通便利，覆盖免费WiFi。 酒店距离大明宫有5公里，距离兵马俑有7公里，距离火车北站有13分钟车程，距离咸阳国际机场有25分钟车程。 酒店房间均配有有线电视和办公桌，私人浴室带淋浴，提供吹风机。 酒店供应早餐。
喆·啡酒店西安大唐芙蓉园店,"雁塔区, 西安",5.0,2条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/217736250.jpg?k=467c096962cfddbed3c08b7e11da266fb105a160ef91de863aab33ebddf5a236&o=,喆·啡酒店西安大唐芙蓉园店位置便利，位于西安的雁塔区区，距离大雁塔有12分钟步行路程，距离钟楼有6.9公里，距离鼓楼有7.5公里。这家住宿距离西安城墙约有7.8公里，距离大明宫有11公里，距离秦始皇兵马俑博物馆有30公里。这家住宿提供24小时前台以及免费WiFi。 客房均配备空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。所有客房均提供私人浴室、吹风机和床上用品。...
西安中天公寓酒店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/116511041.jpg?k=f4543e2891b9325792f992e453eb4d040046810f05951eb090c6cf5de9a5c7ac&o=,西安中天公寓酒店位于西安，提供空调住宿和免费WiFi，享有市景，距离大明宫有19分钟步行路程，距离西安城墙有4.4公里。 部分房间提供有线频道电视、带微波炉的设施齐全的小厨房，以及带淋浴设施和免费洗浴用品的私人浴室。 这家公寓距离鼓楼有7.1公里，距离钟楼有7.4公里。最近的机场是西安咸阳国际机场，距离西安中天公寓酒店有40公里。
尚客优酒店陕西西安未央区高铁北客站店,"未央区, 西安",7.0,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/255359583.jpg?k=190911eb4ec6c8da1d9b743406eee8019bc4a4bf4e2341e8822ddcf9a8e036cc&o=,暂无介绍
Xi'an Daming Palace Core Area 3-Bedroom Hot Spring Flat西安大明宫核心区温泉三卧公寓,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/482969357.jpg?k=0c195946330708b89c835d7b3a3740aac9d39759accdf84bf1f4a7a4f3cee3a4&o=,暂无介绍
维也纳酒店西安国际会展中心店,"雁塔区, 西安",10,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/313056170.jpg?k=0bde5f4f8db92efc10ee9a98e1dd67d4dffedbcbb20b9bddee5ac07502200f88&o=,维也纳酒店西安国际会展中心店坐落于西安，配备带空调和私人浴室的客房，距离大雁塔有不到5.7公里，距离鼓楼有8.5公里。这家酒店提供免费WiFi，距离钟楼约有8.8公里，距离西安城墙有12公里。这家酒店距离华清池有38公里，距离兵马俑有47公里。 这家酒店的房间均配备电视。 前台工作人员会讲英语和中文，可全天候为客人提供帮助。...
【路客】【山居雾雨】省政务大厅公交5min丨小寨商圈丨体育场（演唱会）丨【2居】,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/255210620.jpg?k=cf02eb391085609d88d9c8bc5d6cd582aba3ef5416ce39e8a57627dcba5f9986&o=,暂无介绍
7天优品西安北门安远门地铁站店,"莲湖区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/50659950.jpg?k=bb77330e7933a527f498cdf31768e13117a3944663d9a727a26322eb78ecf2aa&o=,7天优品西安北门安远门地铁站店仅接待中宾入住，提供装饰简单的客房以及覆盖各处的免费WiFi。 7天优品西安北门安远门地铁站店距离安远门地铁站（2号线）有不到5分钟步行路程，距离西安火车站约有5分钟车程，距离西安咸阳国际机场有50分钟车程。 所有客房均设有空调、电视以及带免费毛巾和淋浴的私人浴室。 24小时前台的工作人员可协助客人安排行李寄存服务。酒店还设有位于大堂的公共电脑，...
IU酒店（西安西京医院通化门地铁站店）,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/93550244.jpg?k=b255c2f11be23a14074e4c014bac3fdb419df89b7a0ddcbd22f7d0ae1ab0747e&o=,IU酒店·西安西京医院通化门地铁站店位于西安新城区，距离大明宫4.1公里，距离回民街5公里。 这家酒店的每间客房均提供空调、电视、水壶以及带淋浴的私人浴室，配有拖鞋和免费洗浴用品。 酒店设有24小时前台。 IU酒店·西安西京医院通化门地铁站店距离鼓楼6公里，距离钟楼6公里，距离西安咸阳国际机场30公里。
西安北二环文景路亚朵酒店（原凤城一路店）,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/218610641.jpg?k=ecf928db17124c4351519458a64cbd01628adc5d5f93f861a3e9fdc21e967078&o=,西安北二环文景路亚朵酒店（原凤城一路店）坐落于西安，配备餐厅以及免费WiFi，还为驱车前来的客人提供免费私人停车位，距离大明宫有不到6公里，距离西安城墙有7公里。这家住宿距离鼓楼有10公里，距离钟楼有10公里，距离大雁塔有14公里。住宿为客人提供客房服务、24小时前台和旅游行程安排服务。 这家酒店的房间均配备电视。西安北二环文景路亚朵酒店（原凤城一路店）的所有客房都提供空调和私人浴室。...
IU酒店（西安钟鼓楼广场店）  ,"新城区, 西安",6.0,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/93547427.jpg?k=48e6db6bb3ae96b10a434d5918a76b5525677a995bac9f58a0865d9f467cbebf&o=,西安天阅酒店位于西安市碑林区，距离回民街500米。 所有客房均配备了有线电视、水壶、带淋浴的私人浴室、拖鞋、免费洗浴用品和吹风机。 酒店设有24小时前台。 西安天阅酒店距离鼓楼700米，而距离钟楼800米，距离最近的机场——西安咸阳国际机场27公里。
锦江之星品尚西安南二环高新酒店,"雁塔区, 西安",8.0,3条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/2614822.jpg?k=36958e709b6ccaa36aa09bd1b59c42a587547e259252abf60fa314facd80a3d5&o=,锦江之星品尚西安南二环高新酒店提供带免费网络连接和平板有线电视的客房、免费停车场以及24小时服务的前台。 锦江之星品尚西安南二环高新酒店的客房装有空调，并配备了沏茶/咖啡机。私人浴室提供洗浴用品和24小时热水淋浴设施。每间客房均设有办公桌。 酒店的前台提供行李寄存处。锦江之星品尚西安南二环高新酒店设有商务中心，可让客人与外界保持联络。酒店提供干洗和洗衣服务。 客人可以心连心咖啡店享用美味的早餐。...
西安市雁塔区·大雁塔·路客精品公寓·00171700,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/165819158.jpg?k=403394f560990af492a4327afd0713ede856422013bd13f5fda0e9f78ec52514&o=,暂无介绍
派酒店·西安三桥地铁站万象城店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/117784460.jpg?k=1b535ddfe3b2a9036bd232799de961fd3be32857ce9d16783192df9328c6715d&o=,派酒店·西安三桥地铁站万象城店坐落在西安，仅接待中宾入住，距离鼓楼10公里，距离回民街10公里，距离钟楼10公里，距离大明宫11公里，距离西安城墙11公里。 酒店的客房均提供书桌、平板电视以及1间带免费洗浴用品的私人浴室。 酒店24小时前台的工作人员可提供周边地区的活动建议。 派酒店·西安三桥地铁站万象城店距离大雁塔14公里，距离最近的西安咸阳国际机场19公里。
麗枫酒店·西安钟楼店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/250916152.jpg?k=bf73594869a25b2f7e5a045e37f22713c9a5a297c3c524f08ae41db22995b53b&o=,麗枫酒店·西安钟楼店位于西安中心，距离西安城墙有1.9公里，提供空调客房和免费WiFi。这家住宿距离钟楼有16分钟步行路程，距离鼓楼有1.7公里，距离大明宫有5.4公里。这家酒店距离华清池有30公里，距离兵马俑有39公里。 这家酒店的前台可提供信息，以帮助客人游览该地区。...
锦江之星西安幸福路酒店,"雁塔区, 西安",4.0,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/77692970.jpg?k=96d3f9053e53f0828d602b9f11a9c8a2eef5e605793853f21b842de7117586fa&o=,锦江之星西安幸福路酒店位于西安，距离大雁塔5公里，距离回民街6公里，内设餐厅。 客房设有平板电视、水壶和私人浴室，提供拖鞋和免费洗浴用品等舒适设施。 酒店设有24小时前台。 锦江之星西安幸福路酒店距离西安城墙7公里，距离鼓楼7公里，距离西安咸阳国际机场33公里。
【路客】西安市碑林区·永宁门·路客精品公寓·00146740,"碑林区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/216003290.jpg?k=456c25eff37d974ee269583eb961facc259ee26c9a6d3d5e16bb8a0617d781c6&o=,暂无介绍
西安咸阳国际机场亚朵酒店,西安,10,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/354850956.jpg?k=a03e8606bbd6f992ab9cbb4594c397aef61206738d300d8684c368f746c91ad9&o=,西安咸阳国际机场亚朵酒店位于西安，距离钟楼有不到38公里，距离大雁塔有41公里。这家住宿距离西安城墙有36公里，距离大明宫有38公里，距离鼓楼有38公里。这家酒店距离小雁塔有38公里。 这家酒店的所有客房均配备休息区和电视。西安咸阳国际机场亚朵酒店的客房均提供空调和书桌。 这家住宿的前台可提供信息，以帮助客人游览该地区。...
派酒店·西安电子正街店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/117784985.jpg?k=07e735a189c823f5c670ab8d0d022d452972656805e13c3b050e3bcb07e41ee4&o=,派酒店·西安电子正街店仅接待中国大陆公民，位于西安，距离大雁塔有3.8公里，提供带空调的客房，距离穆斯林街有6公里，距离鼓楼有6公里，距离钟楼有6公里，距离西安城墙有9公里。 酒店的所有客房均配有水壶、带淋浴、免费洗浴用品和吹风机的私人浴室以及平板有线电视。 24小时前台的工作人员可以随时为客人提供帮助。 酒店距离大明宫有10公里，距离西安咸阳国际机场有31公里。
西安市莲湖区·汉城湖·路客精品公寓·00172050,"莲湖区, 西安",1.0,1条住客点评,https://ac-a.static.booking.cn/xdata/images/hotel/square200/165837620.jpg?k=23b1016da4aa3a00c85e6196957cde55595cb759fe328be91fc56e1cd6eae3dd&o=,暂无介绍
如家快捷酒店西安科技六路水晶岛店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/57643183.jpg?k=cfd68e3965c979950b8a5bb306def4e0ad71cfb59374579a3fdfa07d8420ad45&o=,如家快捷酒店西安科技六路水晶岛店位置优越，位于西安的雁塔区区，距离大雁塔有7.4公里，距离鼓楼有9.1公里，距离钟楼有9.4公里。这家住宿距离西安城墙约有13公里，距离大明宫有16公里，距离秦始皇兵马俑博物馆有40公里。住宿提供24小时前台以及免费WiFi。 所有房间均配备空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。客房均提供私人浴室、吹风机和床上用品。...
如家快捷酒店西安钟楼骡马市步行街店,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/62291321.jpg?k=b58ff785b2a042d7fd582b4d9aa80c235969a03f966dfc229207ff1f52d61e43&o=,如家快捷酒店西安钟楼骡马市步行街店位于西安，提供免费WiFi，距离钟楼有不到1.9公里，距离鼓楼有3.8公里。这家酒店位置优越，坐落于新城区，距离大明宫有5公里，距离大雁塔有6.7公里。这家住宿距离西安城墙有18分钟步行路程，距离市中心不到1.1公里。 客房均配备空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。所有客房均提供私人浴室、吹风机和床上用品。...
7天连锁酒店西安北三环医学院店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/50659205.jpg?k=b7703bd2c0b4464f060b8cf51cc268db92510d694204dd41013ededb6511f80a&o=,7天连锁酒店西安北三环医学院店位于草滩，仅接待中国大陆客人入住。 7天连锁酒店西安北三环医学院店距离西安火车站和西安咸阳国际机场均有34分钟的车程。 所有空调客房均设有电视、书桌和电热水壶。私人浴室提供淋浴设备、拖鞋和吹风机。
7天连锁酒店西安交大医学院纬一街地铁站店  ,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/50653404.jpg?k=766700a82bdc7f6d90a43c52d3bb5be0cfd08ecf975915fcee2485046fd72f50&o=,7天连锁酒店西安交大医学院纬一街地铁站店仅接待中国大陆客人入住，提供舒适住宿。酒店覆盖免费WiFi。酒店距离纬一街地铁站（2号线）800米。 酒店距离西安火车站8公里，距离咸阳国际机场有40分钟车程。 酒店每间客房均设有空调、书桌和有线电视。浴室带有淋浴和吹风机。 酒店提供早餐。
漢梓源酒店(西安协同创新港阿房宫高铁站店,西安,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/408922811.jpg?k=9612668da32da767ab4dce99971cd990f1df507658f0fae93a5185cdd6116322&o=,暂无介绍
西安高新凯悦尚萃酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/459451316.jpg?k=288b51f70b8eddc22d0d9cc57e434f1b342a046c176e1a328f987ea76bcfd833&o=,西安高新凯悦尚萃酒店位置很赞，位于西安的雁塔区区，距离鼓楼有11公里，距离钟楼有12公里，距离西安城墙有15公里。这家住宿距离大明宫约有18公里，距离秦始皇兵马俑博物馆有40公里，距离华清池有46公里。这家住宿防过敏，距离大雁塔有10公里。 这家酒店的房间均配有空调、休息区、带有线频道的平板电视、保险箱以及带淋浴设施、免费洗浴用品和吹风机的私人浴室。客房为客人提供冰箱。...
西安市未央区·西安市图书馆·路客精品公寓·00165030,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/164897221.jpg?k=4551c1d794b142465b2d1a3d069c4743b19a3b0e8d4f70f6a194e3c8a0485e9d&o=,暂无介绍
Atour Hotel Xi'an Kangfu Road Metro Station,"新城区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/244777879.jpg?k=1d80db1f66e50a23f4076555624c7abc0cbe325f79e2978548e790543bcf3d0c&o=,Atour Hotel Xi'an Kangfu Road Metro Station位于西安的新城区，提供空调客房，距离西安城墙有4.7公里。这家住宿距离大明宫有5.5公里，距离钟楼有7.8公里，距离鼓楼有8.6公里。这家酒店距离华清池有27公里，距离兵马俑有36公里。 这家酒店的所有客房均配备电视。 Atour Hotel Xi'an Kangfu Road Metro...
尚客优品陕西西安未央区阳光北郡店,"未央区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/255360114.jpg?k=bae6226c134e6038311a86b8059e66bb912ba582404ba086895b54c3cef1dad5&o=,暂无介绍
贝壳西安市雁塔区吉祥村地铁口酒店,"雁塔区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/233984987.jpg?k=03f802263b48e3b71260e0cf4d186f0a34fceb6376fdc2964b218d26b0cb5623&o=,暂无介绍
【路客】西安市莲湖区·丰庆公园·路客精品公寓·00113280,"莲湖区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/216165616.jpg?k=5affeec8f8c8d84ffed2baad6c1b6c9fb725d9e84aa8d0c750baf1694825d388&o=,【路客】西安市莲湖区·丰庆公园·路客精品公寓·00113280位于西安，配备spa浴缸。这家公寓距离大雁塔有8.6公里，距离西安城墙有8.6公里。 这家公寓提供1间带空调的卧室、用餐区以及带冰箱的设施齐全的厨房。这家公寓提供毛巾和床上用品。 前台工作人员会讲英语和中文，可全天候为客人提供帮助。...
如家快捷酒店西安城西客运站店,"莲湖区, 西安",0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/57671547.jpg?k=ccb9c1d6685adffd433fbe132ec60fefab85dcaf4373d0951b746fba743a11b4&o=,如家快捷酒店西安城西客运站店位置优越，位于西安的莲湖区区，距离西安城墙有9.3公里，距离鼓楼有10公里，距离钟楼有11公里。这家住宿距离大明宫约有12公里，距离大雁塔有14公里，距离秦始皇兵马俑博物馆有32公里。住宿提供免费WiFi和24小时前台。 所有房间均配备空调、带有线频道的电视、电热水壶、淋浴设施、免费洗浴用品和书桌。所有客房均配有私人浴室、吹风机和床上用品。...
尚客优酒店陕西咸阳三原县裕原路店,咸阳,0,暂无人评分,https://ac-a.static.booking.cn/xdata/images/hotel/square200/239687498.jpg?k=e09bfc1d2c85d19865b9a9cf1d6c378716cbbf290c7e5b8c08355baba39c5a22&o=,暂无介绍
